"Submit_ID","Brand_Reg","Model_No","Country","screensize","Screen_Tech","Avg_mode_power","Availability Status","Star2","Screen_Size_Inches","Screen_Size_Category_Num"
142461,"BLAUPUNKT","BP400FSG9200","China",100.305,"LCD",35.8,"Available",6,39.4900785,"40.0"
142463,"kogan","KAQLED75XQ9610STA","China",189.306,"LCD",182,"Available",4.5,74.5297722,"75.0"
142475,"PHILIPS","43HFL6214U/12","China",107.987,"LCD (LED)",53.2,"Available",5,42.5144819,"43.0"
142478,"PHILIPS","50HFL6214U/12","China",125.741,"LCD (LED)",64.01,"Available",5,49.5042317,"50.0"
142481,"PHILIPS","75HFL6214U/12","China",189.275,"LCD (LED)",109.86,"Available",6,74.5175675,"75.0"
142508,"PHILIPS","75PML9506/79","China",189.274,"LCD (LED)",195,"Available",3.5,74.5171738,"75.0"
142508,"PHILIPS","75PML9506/75","China",189.274,"LCD (LED)",195,"Available",3.5,74.5171738,"75.0"
142509,"PHILIPS","58HFL6214U/12","China",146.068,"LCD (LED)",72.81,"Available",6,57.50697160000001,"58.0"
142510,"PHILIPS","65HFL6214U/12","China",163.897,"LCD (LED)",94.36,"Available",5.5,64.5262489,"65.0"
142563,"KOGAN","KALED24EH7520SVA","China",59.824,"LCD (LED)",18.4,"Available",5,23.552708799999998,"24.0"
142575,"MYVI","UR-LED2402NS","China",60.095,"LCD (LED)",20.12,"Available",5,23.659401499999998,"24.0"
142636,"SAMSUNG ELECTRONICS","UA55AU7002S","China",138.783,"LCD (LED)",77,"Available",5.5,54.63886709999999,"55.0"
142654,"CHiQ","U75F8T","China",189.324,"LCD (LED)",138,"Available",5.5,74.5368588,"75.0"
142661,"LG","65QNED916QA","Indonesia",163.897,"LCD (LED)",120,"Available",5,64.5262489,"65.0"
142663,"kogan","KAQLED65XQ9610STA","China",163.829,"LCD",156,"Available",4,64.4994773,"65.0"
142691,"EKO","K58USG","China",146.068,"LCD",94.12,"Available",5,57.50697160000001,"58.0"
142701,"EKO","K75USW","China",189.274,"LCD",206.62,"Available",4,74.5171738,"75.0"
142704,"EKO","K70USW","China",176.538,"LCD",167.26,"Available",4,69.50301060000001,"70.0"
142739,"Shenzhen Xinchaoda Technology Co., Ltd","LEQ55A722","China",138.783,"LCD (LED)",103.61,"Available",4.5,54.63886709999999,"55.0"
142745,"Shenzhen Xinchaoda Technology Co., Ltd","LEQ55W722","China",138.783,"LCD (LED)",98.45,"Available",4.5,54.63886709999999,"55.0"
142747,"Shenzhen Xinchaoda Technology Co., Ltd","LEQ65A722","China",163.896,"LCD (LED)",109.48,"Available",5.5,64.5258552,"65.0"
142796,"LG","50UR767H3VC","Indonesia",125.727,"LCD (LED)",78,"Available",4.5,49.4987199,"50.0"
142797,"LG","55UR767H3VC","Indonesia",138.783,"LCD (LED)",101,"Available",4.5,54.63886709999999,"55.0"
142798,"LG","65UR767H3VC","Indonesia",163.897,"LCD (LED)",118,"Available",5,64.5262489,"65.0"
142807,"kogan","KALED40RF9220STB","China",100.305,"LCD (LED)",40,"Available",6,39.4900785,"40.0"
142807,"kogan","KALED40RF9210STB","China",100.305,"LCD (LED)",40,"Available",6,39.4900785,"40.0"
142813,"Linsar","LS65UHDNF","China",163.896,"LCD (LED)",95.274,"Available",6,64.5258552,"65.0"
142849,"PHILIPS","19HFL5214W/12","China",47.013,"LCD (LED)",15.12,"Available",5,18.5090181,"19.0"
142898,"JVC","LT-32N3115AM","China",79.744,"LCD",32.7,"Available",5,31.3952128,"31.0"
142970,"Sony","KD-43X75K","Vietnam",107.95,"LCD (LED)",70,"Available",4,42.499915,"43.0"
142973,"Sony","KD-50X75K","Vietnam",125.725,"LCD (LED)",84,"Available",4.5,49.4979325,"50.0"
142983,"JVC","LT-42N5125A","China",105.396,"LCD",57.6,"Available",4.5,41.4944052,"42.0"
142985,"JVC","LT-55NQ7105AM","China",138.798,"LCD",100.2,"Available",4,54.6447726,"55.0"
142986,"JVC","LT-50NQ7115A","China",125.365,"LCD",84.4,"Available",4,49.3562005,"49.0"
143011,"KOGAN","KALED43RT9220SVA","China",107.987,"LCD (LED)",47.23,"Available",5.5,42.5144819,"43.0"
143011,"KOGAN","KALED43RT9220SVB","China",107.987,"LCD (LED)",47.23,"Available",5.5,42.5144819,"43.0"
143011,"KOGAN","KALED43RT9220SVC","China",107.987,"LCD (LED)",47.23,"Available",5.5,42.5144819,"43.0"
143011,"KOGAN","KALED43RT9220SVD","China",107.987,"LCD (LED)",47.23,"Available",5.5,42.5144819,"43.0"
143011,"KOGAN","LE-43series","China",107.987,"LCD (LED)",47.23,"Available",5.5,42.5144819,"43.0"
143012,"KOGAN","KALED50RT9220SVA","China",125.731,"LCD (LED)",50.6,"Available",6,49.5002947,"50.0"
143012,"KOGAN","KALED50RT9220SVB","China",125.731,"LCD (LED)",50.6,"Available",6,49.5002947,"50.0"
143012,"KOGAN","KALED50RT9220SVC","China",125.731,"LCD (LED)",50.6,"Available",6,49.5002947,"50.0"
143012,"KOGAN","KALED50RT9220SVD","China",125.731,"LCD (LED)",50.6,"Available",6,49.5002947,"50.0"
143012,"KOGAN","LE-50series","China",125.731,"LCD (LED)",50.6,"Available",6,49.5002947,"50.0"
143013,"KOGAN","KAQLED55RQ9510SVA","China",138.783,"LCD (LED)",53.64,"Available",6,54.63886709999999,"55.0"
143013,"KOGAN","KAQLED55RQ9510SVB","China",138.783,"LCD (LED)",53.64,"Available",6,54.63886709999999,"55.0"
143013,"KOGAN","KAQLED55RQ9510SVC","China",138.783,"LCD (LED)",53.64,"Available",6,54.63886709999999,"55.0"
143013,"KOGAN","KAQLED55RQ9510SVD","China",138.783,"LCD (LED)",53.64,"Available",6,54.63886709999999,"55.0"
143013,"KOGAN","LE-55series","China",138.783,"LCD (LED)",53.64,"Available",6,54.63886709999999,"55.0"
143014,"KOGAN","KALED58RT9220SVA","China",146.068,"LCD (LED)",65.21,"Available",6,57.50697160000001,"58.0"
143014,"KOGAN","KALED58RT9220SVB","China",146.068,"LCD (LED)",65.21,"Available",6,57.50697160000001,"58.0"
143014,"KOGAN","KALED58RT9220SVC","China",146.068,"LCD (LED)",65.21,"Available",6,57.50697160000001,"58.0"
143014,"KOGAN","KALED58RT9220SVD","China",146.068,"LCD (LED)",65.21,"Available",6,57.50697160000001,"58.0"
143014,"KOGAN","LE-58series","China",146.068,"LCD (LED)",65.21,"Available",6,57.50697160000001,"58.0"
143036,"Caixun","EC32T1HN","China",80.039,"LCD (LED)",25.92,"Available",5.5,31.5113543,"32.0"
143036,"Caixun","EC32T2HN","China",80.039,"LCD (LED)",25.92,"Available",5.5,31.5113543,"32.0"
143036,"Caixun","EC32T1HA","China",80.039,"LCD (LED)",25.92,"Available",5.5,31.5113543,"32.0"
143036,"Caixun","EC32T2HA","China",80.039,"LCD (LED)",25.92,"Available",5.5,31.5113543,"32.0"
143036,"Caixun","EC32V1HA","China",80.039,"LCD (LED)",25.92,"Available",5.5,31.5113543,"32.0"
143036,"Caixun","EC32V2HA","China",80.039,"LCD (LED)",25.92,"Available",5.5,31.5113543,"32.0"
143036,"Caixun","EC32V1HN","China",80.039,"LCD (LED)",25.92,"Available",5.5,31.5113543,"32.0"
143036,"Caixun","EC32T1N","China",80.039,"LCD (LED)",25.92,"Available",5.5,31.5113543,"32.0"
143036,"Caixun","EC32T3H","China",80.039,"LCD (LED)",25.92,"Available",5.5,31.5113543,"32.0"
143036,"Caixun","*****32*****","China",80.039,"LCD (LED)",25.92,"Available",5.5,31.5113543,"32.0"
143036,"Caixun","LE-32V1","China",80.039,"LCD (LED)",25.92,"Available",5.5,31.5113543,"32.0"
143083,"BLAUPUNKT","BP3200HDV7100","China",80.039,"LCD",34.48,"Available",5,31.5113543,"32.0"
143106,"KONIC","KKD32SG396A","China",80.04,"LCD (LED)",27.42,"Available",6,31.511748,"32.0"
143107,"Sony","KD-32W830K","Vietnam",80.054,"LCD (LED)",34.7,"Available",4.5,31.5172598,"32.0"
143109,"KONIC","KKD42SG378A","China",105.415,"LCD (LED)",46.99,"Available",5.5,41.5018855,"42.0"
143110,"KONIC","KUD50SG696AS","China",125.731,"LCD (LED)",46.11,"Available",7,49.5002947,"50.0"
143111,"KONIC","KUD55SG696AS","China",138.783,"LCD (LED)",57.97,"Available",7,54.63886709999999,"55.0"
143112,"KONIC","KUD65SG696AS","China",163.896,"LCD (LED)",100.78,"Available",6,64.5258552,"65.0"
143114,"KONIC","KUD75SG692AS","China",189.34,"LCD (LED)",153.24,"Available",5,74.543158,"75.0"
143134,"KONKA","KUD75WT808AN","China",189.274,"LCD",161.64,"Available",5,74.5171738,"75.0"
143136,"KOGAN","KALED40RT9220SVA","China",100.332,"LCD (LED)",34.52,"Available",6,39.50070839999999,"40.0"
143136,"KOGAN","KALED40RT9220SVB","China",100.332,"LCD (LED)",34.52,"Available",6,39.50070839999999,"40.0"
143136,"KOGAN","KALED40RT9220SVC","China",100.332,"LCD (LED)",34.52,"Available",6,39.50070839999999,"40.0"
143136,"KOGAN","KALED40RT9220SVD","China",100.332,"LCD (LED)",34.52,"Available",6,39.50070839999999,"40.0"
143136,"KOGAN","*****40*****","China",100.332,"LCD (LED)",34.52,"Available",6,39.50070839999999,"40.0"
143167,"LG","55UP801C0TB","Indonesia",138.783,"LCD (LED)",115,"Available",4,54.63886709999999,"55.0"
143169,"LG","65UP801C0TB","Indonesia",163.897,"LCD (LED)",144,"Available",4,64.5262489,"65.0"
143170,"Caixun","EC40V1FA","China",100.332,"LCD (LED)",34.52,"Available",6,39.50070839999999,"40.0"
143170,"Caixun","LE-40T1","China",100.332,"LCD (LED)",34.52,"Available",6,39.50070839999999,"40.0"
143170,"Caixun","LE-40T2","China",100.332,"LCD (LED)",34.52,"Available",6,39.50070839999999,"40.0"
143170,"Caixun","LE-40T3","China",100.332,"LCD (LED)",34.52,"Available",6,39.50070839999999,"40.0"
143170,"Caixun","LE-40V2","China",100.332,"LCD (LED)",34.52,"Available",6,39.50070839999999,"40.0"
143170,"Caixun","LE-40V3","China",100.332,"LCD (LED)",34.52,"Available",6,39.50070839999999,"40.0"
143170,"Caixun","*****40*****","China",100.332,"LCD (LED)",34.52,"Available",6,39.50070839999999,"40.0"
143215,"BLAUPUNKT","BP2400HDV7100","China",59.824,"LCD (LED)",20.5,"Available",5,23.552708799999998,"24.0"
143234,"SAMSUNG ELECTRONICS","UA65AU7002S","China",163.896,"LCD (LED)",113,"Available",5.5,64.5258552,"65.0"
143237,"EKO","K430USGQ","China",107.987,"LCD",51.49,"Available",5.5,42.5144819,"43.0"
143238,"EKO","K75QHZ","China",189.34,"LCD",227.32,"Available",3.5,74.543158,"75.0"
143240,"EKO","K500USG","China",125.731,"LCD",54.82,"Available",6,49.5002947,"50.0"
143272,"LG","65QNED91SQA","Indonesia",163.897,"LCD (LED)",120,"Available",5,64.5262489,"65.0"
143273,"LG","75QNED91SQA","Indonesia",189.275,"LCD (LED)",158,"Available",5,74.5175675,"75.0"
143274,"LG","75QNED916QA","Indonesia",189.275,"LCD (LED)",158,"Available",5,74.5175675,"75.0"
143275,"LG","86QNED91SQA","Indonesia",217.425,"LCD (LED)",184,"Available",5.5,85.6002225,"86.0"
143276,"LG","86QNED916QA","Indonesia",217.425,"LCD (LED)",184,"Available",5.5,85.6002225,"86.0"
143277,"LG","OLED48A2PSA","Indonesia",120.721,"OLED",76,"Available",4.5,47.5278577,"48.0"
143278,"LG","OLED55A2PSA","Indonesia",138.783,"OLED",86,"Available",5,54.63886709999999,"55.0"
143279,"LG","OLED55A26LA","Indonesia",138.783,"OLED",86,"Available",5,54.63886709999999,"55.0"
143280,"LG","OLED55B2PSA","Indonesia",138.783,"OLED",102,"Available",4.5,54.63886709999999,"55.0"
143281,"LG","OLED55C2PSC","Indonesia",138.783,"OLED",95,"Available",4.5,54.63886709999999,"55.0"
143282,"LG","OLED55C24LA","Indonesia",138.783,"OLED",95,"Available",4.5,54.63886709999999,"55.0"
143283,"LG","OLED65A2PSA","Indonesia",163.897,"OLED",107,"Available",5.5,64.5262489,"65.0"
143284,"LG","OLED65A26LA","Indonesia",163.897,"OLED",107,"Available",5.5,64.5262489,"65.0"
143285,"LG","OLED65B2PSA","Indonesia",163.897,"OLED",126,"Available",5,64.5262489,"65.0"
143286,"LG","OLED65C2PSC","Indonesia",163.897,"OLED",112,"Available",5.5,64.5262489,"65.0"
143287,"LG","OLED65C24LA","Indonesia",163.897,"OLED",112,"Available",5.5,64.5262489,"65.0"
143288,"LG","OLED77C2PSC","Indonesia",194.738,"OLED",140,"Available",6,76.6683506,"77.0"
143289,"LG","OLED77C24LA","Indonesia",194.738,"OLED",140,"Available",6,76.6683506,"77.0"
143290,"LG","OLED83C2PSA","Indonesia",209.585,"OLED",179,"Available",5.5,82.5136145,"83.0"
143291,"LG","OLED83C24LA","Indonesia",209.585,"OLED",179,"Available",5.5,82.5136145,"83.0"
143338,"BAUHN","ATV42FHDW-1221","China",105.396,"LCD",42.3,"Available",6,41.4944052,"42.0"
143415,"JVC","JV65ID7A2021QN","China",163.878,"LCD (LED)",160,"Available",3.5,64.51876859999999,"65.0"
143446,"LG","OLED42C2PSA","Indonesia",105.52,"OLED",63,"Available",4.5,41.543223999999995,"42.0"
143447,"LG","OLED42C24LA","Indonesia",105.52,"OLED",63,"Available",4.5,41.543223999999995,"42.0"
143448,"LG","OLED48C2PSA","Indonesia",120.721,"OLED",77,"Available",4.5,47.5278577,"48.0"
143449,"LG","OLED48C24LA","Indonesia",120.721,"OLED",77,"Available",4.5,47.5278577,"48.0"
143450,"LG","43NANO75SQA","Indonesia",107.987,"LCD (LED)",75,"Available",3.5,42.5144819,"43.0"
143451,"LG","43NANO756QA","Indonesia",107.987,"LCD (LED)",75,"Available",3.5,42.5144819,"43.0"
143454,"LG","43UQ75006LF","Indonesia",107.987,"LCD (LED)",77,"Available",3.5,42.5144819,"43.0"
143455,"LG","50NANO75SQA","Indonesia",125.727,"LCD (LED)",90,"Available",4,49.4987199,"50.0"
143457,"LG","50NANO756QA","Indonesia",125.727,"LCD (LED)",90,"Available",4,49.4987199,"50.0"
143458,"LG","50QNED80SQA","Indonesia",125.727,"LCD (LED)",80,"Available",4.5,49.4987199,"50.0"
143459,"LG","50QNED806QA","Indonesia",125.727,"LCD (LED)",80,"Available",4.5,49.4987199,"50.0"
143460,"LG","50UQ80006LB","Indonesia",125.727,"LCD (LED)",78,"Available",4.5,49.4987199,"50.0"
143462,"LG","55NANO75SQA","Indonesia",138.783,"LCD (LED)",114,"Available",4,54.63886709999999,"55.0"
143463,"LG","55NANO756QA","Indonesia",138.783,"LCD (LED)",114,"Available",4,54.63886709999999,"55.0"
143464,"LG","55QNED80SQA","Indonesia",138.783,"LCD (LED)",94,"Available",4.5,54.63886709999999,"55.0"
143465,"LG","55QNED806QA","Indonesia",138.783,"LCD (LED)",94,"Available",4.5,54.63886709999999,"55.0"
143466,"LG","55UQ80006LB","Indonesia",138.783,"LCD (LED)",98,"Available",4.5,54.63886709999999,"55.0"
143467,"LG","65NANO75SQA","Indonesia",163.897,"LCD (LED)",144,"Available",4,64.5262489,"65.0"
143469,"LG","65NANO756QA","Indonesia",163.897,"LCD (LED)",144,"Available",4,64.5262489,"65.0"
143470,"LG","65QNED80SQA","Indonesia",163.897,"LCD (LED)",118,"Available",5,64.5262489,"65.0"
143471,"LG","65QNED806QA","Indonesia",163.897,"LCD (LED)",118,"Available",5,64.5262489,"65.0"
143472,"LG","65UQ91006LA","Indonesia",163.897,"LCD (LED)",148,"Available",4,64.5262489,"65.0"
143473,"LG","75NANO75SQA","Indonesia",189.275,"LCD (LED)",181,"Available",4.5,74.5175675,"75.0"
143474,"LG","75NANO756QA","Indonesia",189.275,"LCD (LED)",181,"Available",4.5,74.5175675,"75.0"
143475,"LG","75QNED80SQA","Indonesia",189.275,"LCD (LED)",134,"Available",5.5,74.5175675,"75.0"
143476,"LG","75QNED806QA","Indonesia",189.275,"LCD (LED)",134,"Available",5.5,74.5175675,"75.0"
143477,"LG","75QNED96SQA","Indonesia",189.275,"LCD (LED)",172,"Available",4.5,74.5175675,"75.0"
143479,"LG","86NANO75SQA","Indonesia",217.425,"LCD (LED)",250,"Available",4,85.6002225,"86.0"
143480,"LG","86NANO756QA","Indonesia",217.425,"LCD (LED)",250,"Available",4,85.6002225,"86.0"
143481,"LG","86UQ9000PSD","Indonesia",217.425,"LCD (LED)",250,"Available",4,85.6002225,"86.0"
143486,"METZ","86MUC8500A","China",217.427,"LCD (LED)",214.72,"Available",4.5,85.6010099,"86.0"
143524,"SAMSUNG ELECTRONICS","QA55Q70BAW","Vietnam",138.783,"LCD (LED)",114,"Available",4,54.63886709999999,"55.0"
143524,"SAMSUNG ELECTRONICS","QA55Q70BAS","Vietnam",138.783,"LCD (LED)",114,"Available",4,54.63886709999999,"55.0"
143524,"SAMSUNG ELECTRONICS","QA55Q70BA*","Vietnam",138.783,"LCD (LED)",114,"Available",4,54.63886709999999,"55.0"
143525,"SAMSUNG ELECTRONICS","UA75BU8000W","Vietnam",189.338,"LCD (LED)",157,"Available",5,74.5423706,"75.0"
143525,"SAMSUNG ELECTRONICS","UA75BU8000S","Vietnam",189.338,"LCD (LED)",157,"Available",5,74.5423706,"75.0"
143525,"SAMSUNG ELECTRONICS","UA75BU8000*","Vietnam",189.338,"LCD (LED)",157,"Available",5,74.5423706,"75.0"
143527,"SAMSUNG ELECTRONICS","UA60BU8000S","Vietnam",152.663,"LCD (LED)",104,"Available",5,60.1034231,"60.0"
143529,"SAMSUNG ELECTRONICS","UA85BU8000W","Vietnam",214.783,"LCD (LED)",202,"Available",5,84.5600671,"85.0"
143529,"SAMSUNG ELECTRONICS","UA85BU8000S","Vietnam",214.783,"LCD (LED)",202,"Available",5,84.5600671,"85.0"
143529,"SAMSUNG ELECTRONICS","UA85BU8000*","Vietnam",214.783,"LCD (LED)",202,"Available",5,84.5600671,"85.0"
143530,"SAMSUNG ELECTRONICS","UA65BU8000W","Vietnam",163.897,"LCD (LED)",119,"Available",5,64.5262489,"65.0"
143530,"SAMSUNG ELECTRONICS","UA65BU8000S","Vietnam",163.897,"LCD (LED)",119,"Available",5,64.5262489,"65.0"
143530,"SAMSUNG ELECTRONICS","UA65BU8000*","Vietnam",163.897,"LCD (LED)",119,"Available",5,64.5262489,"65.0"
143532,"SAMSUNG ELECTRONICS","UA65BU8500S","Vietnam",163.897,"LCD (LED)",119,"Available",5,64.5262489,"65.0"
143534,"SAMSUNG ELECTRONICS","QA75QN85BAW","Vietnam",189.338,"LCD (LED)",167,"Available",4.5,74.5423706,"75.0"
143534,"SAMSUNG ELECTRONICS","QA75QN85BAS","Vietnam",189.338,"LCD (LED)",167,"Available",4.5,74.5423706,"75.0"
143534,"SAMSUNG ELECTRONICS","QA75QN85BA*","Vietnam",189.338,"LCD (LED)",167,"Available",4.5,74.5423706,"75.0"
143535,"SAMSUNG ELECTRONICS","QA75QN90BAW","Vietnam",189.338,"LCD (LED)",212,"Available",3.5,74.5423706,"75.0"
143535,"SAMSUNG ELECTRONICS","QA75QN90BAS","Vietnam",189.338,"LCD (LED)",212,"Available",3.5,74.5423706,"75.0"
143535,"SAMSUNG ELECTRONICS","QA75QN90BA*","Vietnam",189.338,"LCD (LED)",212,"Available",3.5,74.5423706,"75.0"
143545,"LG","43UQ9000PSD","Indonesia",107.987,"LCD (LED)",75,"Available",3.5,42.5144819,"43.0"
143546,"LG","43UQ91006LA","Indonesia",107.987,"LCD (LED)",75,"Available",3.5,42.5144819,"43.0"
143547,"LG","50UQ9000PSD","Indonesia",125.727,"LCD (LED)",90,"Available",4,49.4987199,"50.0"
143548,"LG","50UQ91006LA","Indonesia",125.727,"LCD (LED)",90,"Available",4,49.4987199,"50.0"
143549,"LG","55NANO806QA","Indonesia",138.783,"LCD (LED)",97,"Available",4.5,54.63886709999999,"55.0"
143550,"LG","55UQ9000PSD","Indonesia",138.783,"LCD (LED)",114,"Available",4,54.63886709999999,"55.0"
143551,"LG","55UQ91006LA","Indonesia",138.783,"LCD (LED)",114,"Available",4,54.63886709999999,"55.0"
143552,"LG","65UQ9000PSD","Indonesia",163.897,"LCD (LED)",148,"Available",4,64.5262489,"65.0"
143553,"LG","75UQ9000PSD","Indonesia",189.275,"LCD (LED)",165,"Available",5,74.5175675,"75.0"
143554,"LG","75UQ91006LA","Indonesia",189.275,"LCD (LED)",165,"Available",5,74.5175675,"75.0"
143555,"LG","86QNED80SQA","Indonesia",217.425,"LCD (LED)",198,"Available",5,85.6002225,"86.0"
143556,"LG","86QNED806QA","Indonesia",217.425,"LCD (LED)",198,"Available",5,85.6002225,"86.0"
143613,"SAMSUNG ELECTRONICS","QA55Q6*BA*","Vietnam",138.783,"LCD (LED)",87,"Available",5,54.63886709999999,"55.0"
143613,"SAMSUNG ELECTRONICS","QA55Q63BAS","Vietnam",138.783,"LCD (LED)",87,"Available",5,54.63886709999999,"55.0"
143613,"SAMSUNG ELECTRONICS","QA55Q60BAW","Vietnam",138.783,"LCD (LED)",87,"Available",5,54.63886709999999,"55.0"
143613,"SAMSUNG ELECTRONICS","QA55Q60BAS","Vietnam",138.783,"LCD (LED)",87,"Available",5,54.63886709999999,"55.0"
143616,"SAMSUNG ELECTRONICS","QA65Q63BAS","Vietnam",163.897,"LCD (LED)",117,"Available",5,64.5262489,"65.0"
143616,"SAMSUNG ELECTRONICS","QA65Q6*BA*","Vietnam",163.897,"LCD (LED)",117,"Available",5,64.5262489,"65.0"
143616,"SAMSUNG ELECTRONICS","QA65Q63BAK","Vietnam",163.897,"LCD (LED)",117,"Available",5,64.5262489,"65.0"
143616,"SAMSUNG ELECTRONICS","QA65Q60BAW","Vietnam",163.897,"LCD (LED)",117,"Available",5,64.5262489,"65.0"
143616,"SAMSUNG ELECTRONICS","QA65Q60BAS","Vietnam",163.897,"LCD (LED)",117,"Available",5,64.5262489,"65.0"
143622,"SAMSUNG ELECTRONICS","QA75Q63BAS","Vietnam",189.338,"LCD (LED)",183,"Available",4.5,74.5423706,"75.0"
143622,"SAMSUNG ELECTRONICS","QA75Q6*BA*","Vietnam",189.338,"LCD (LED)",183,"Available",4.5,74.5423706,"75.0"
143622,"SAMSUNG ELECTRONICS","QA75Q63BAK","Vietnam",189.338,"LCD (LED)",183,"Available",4.5,74.5423706,"75.0"
143622,"SAMSUNG ELECTRONICS","QA75Q60BAW","Vietnam",189.338,"LCD (LED)",183,"Available",4.5,74.5423706,"75.0"
143622,"SAMSUNG ELECTRONICS","QA75Q60BAS","Vietnam",189.338,"LCD (LED)",183,"Available",4.5,74.5423706,"75.0"
143631,"METZ","32MTD6500A","China",80.054,"LCD (LED)",27.2,"Available",5.5,31.5172598,"32.0"
143636,"SAMSUNG ELECTRONICS","QA85Q60BAW","Vietnam",214.783,"LCD (LED)",178,"Available",5.5,84.5600671,"85.0"
143636,"SAMSUNG ELECTRONICS","QA85Q60BAS","Vietnam",214.783,"LCD (LED)",178,"Available",5.5,84.5600671,"85.0"
143636,"SAMSUNG ELECTRONICS","QA85Q60BA*","Vietnam",214.783,"LCD (LED)",178,"Available",5.5,84.5600671,"85.0"
143637,"SAMSUNG ELECTRONICS","QA43Q6*BAS","Vietnam",107.987,"LCD (LED)",70,"Available",4,42.5144819,"43.0"
143637,"SAMSUNG ELECTRONICS","QA43Q63BAS","Vietnam",107.987,"LCD (LED)",70,"Available",4,42.5144819,"43.0"
143637,"SAMSUNG ELECTRONICS","QA43Q60BAS","Vietnam",107.987,"LCD (LED)",70,"Available",4,42.5144819,"43.0"
143638,"SAMSUNG ELECTRONICS","QA50Q6*BAS","Vietnam",125.727,"LCD (LED)",80,"Available",4.5,49.4987199,"50.0"
143638,"SAMSUNG ELECTRONICS","QA50Q63BAS","Vietnam",125.727,"LCD (LED)",80,"Available",4.5,49.4987199,"50.0"
143638,"SAMSUNG ELECTRONICS","QA50Q60BAS","Vietnam",125.727,"LCD (LED)",80,"Available",4.5,49.4987199,"50.0"
143639,"SAMSUNG ELECTRONICS","UA43BU8000S","Vietnam",107.987,"LCD (LED)",73,"Available",4,42.5144819,"43.0"
143639,"SAMSUNG ELECTRONICS","UA43BU8500S","Vietnam",107.987,"LCD (LED)",73,"Available",4,42.5144819,"43.0"
143639,"SAMSUNG ELECTRONICS","UA43BU8*00*","Vietnam",107.987,"LCD (LED)",73,"Available",4,42.5144819,"43.0"
143639,"SAMSUNG ELECTRONICS","UA43BU8000W","Vietnam",107.987,"LCD (LED)",73,"Available",4,42.5144819,"43.0"
143647,"kogan","KALED65RT9220SVA","China",163.896,"LCD (LED)",99.95,"Available",5.5,64.5258552,"65.0"
143647,"kogan","KAQLED65RQ9510SVA","China",163.896,"LCD (LED)",99.95,"Available",5.5,64.5258552,"65.0"
143649,"TEAC","LE65GA522","China",163.896,"LCD (LED)",99.95,"Available",5.5,64.5258552,"65.0"
143650,"Polaroid","PL6521UHDG","China",163.682,"LCD",93,"Available",6,64.44160339999999,"65.0"
143652,"SAMSUNG ELECTRONICS","UA50BU8000W","Vietnam",125.727,"LCD (LED)",94,"Available",4,49.4987199,"50.0"
143652,"SAMSUNG ELECTRONICS","UA50BU8000S","Vietnam",125.727,"LCD (LED)",94,"Available",4,49.4987199,"50.0"
143652,"SAMSUNG ELECTRONICS","UA50BU8500S","Vietnam",125.727,"LCD (LED)",94,"Available",4,49.4987199,"50.0"
143652,"SAMSUNG ELECTRONICS","UA50BU8*00*","Vietnam",125.727,"LCD (LED)",94,"Available",4,49.4987199,"50.0"
